Date,ACN,ASGN,BR,BTCM,CACI,CDW,CNDT,CSPI,CTLP,CTSH,DMRC,DTST,DXC,EPAM,EXLS,FI,FIS,FORTY,G,GDS,GIB,GLOB,HCKT,IBM,III,INFY,INOD,IT,JKHY,LDOS,MGIC,PRFT,SAIC,TTEC,UIS,VNET,VYX,WAVD,WIT,WNS,WYY,XRX
2018-01-31,146.07003784179688,76.56999969482422,86.71381378173828,125.0,140.5500030517578,69.63134002685547,16.399999618530273,6.812775135040283,8.449999809265137,71.57002258300781,30.899999618530273,0.18000000715255737,82.05928802490234,117.4800033569336,12.149999618530273,70.41999816894531,91.82332611083984,39.370277404785156,31.7689266204834,28.540000915527344,57.13999938964844,45.439998626708984,13.981364250183105,116.25904846191406,3.911794662475586,7.678179740905762,1.159999966621399,138.74000549316406,116.02922821044922,60.35311508178711,7.71670389175415,19.3700008392334,69.25495147705078,34.28672409057617,8.899999618530273,9.109999656677246,23.012269973754883,4.699999809265137,5.365253448486328,44.459999084472656,5.900000095367432,25.3648738861084
2018-02-01,145.85194396972656,76.11000061035156,86.50692749023438,119.69999694824219,150.4499969482422,71.223388671875,16.290000915527344,6.910099983215332,8.300000190734863,71.12946319580078,30.700000762939453,0.1899999976158142,82.00982666015625,115.69999694824219,12.223999977111816,70.05000305175781,91.59904479980469,39.425289154052734,31.993572235107422,30.729999542236328,58.27000045776367,45.22999954223633,13.998830795288086,115.33578491210938,3.911794662475586,7.644073486328125,1.1100000143051147,138.8300018310547,116.02922821044922,61.576507568359375,7.674536228179932,19.520000457763672,69.80609893798828,34.41626739501953,8.75,8.949999809265137,23.141103744506836,4.699999809265137,5.384799480438232,44.27000045776367,5.5,24.339279174804688
2018-02-02,142.6160125732422,75.25,85.2387466430664,116.0999984741211,146.8000030517578,70.68339538574219,16.260000228881836,6.154856204986572,8.100000381469727,69.49579620361328,29.549999237060547,0.1599999964237213,81.51525115966797,113.75,12.121999740600586,68.7750015258789,90.4328842163086,38.50841522216797,31.188587188720703,30.09000015258789,57.369998931884766,44.880001068115234,13.88530445098877,112.94243621826172,3.86588191986084,7.56733512878418,1.1200000047683716,135.19000244140625,114.44691467285156,60.01782989501953,7.505866050720215,19.18000030517578,67.49308776855469,33.81172180175781,8.350000381469727,8.479999542236328,22.073619842529297,4.699999809265137,5.335935115814209,43.279998779296875,5.199999809265137,23.506912231445312
2018-02-05,138.00758361816406,72.91000366210938,81.5061264038086,111.9000015258789,142.64999389648438,68.71894073486328,16.0,6.2794318199157715,7.650000095367432,67.26553344726562,28.799999237060547,0.1599999964237213,79.20719146728516,109.33000183105469,11.934000015258789,65.05500030517578,87.19447326660156,36.30793762207031,30.177675247192383,26.979999542236328,56.27000045776367,43.84000015258789,13.448657035827637,108.3261489868164,3.7924203872680664,7.405330181121826,1.1100000143051147,128.25,109.8023910522461,57.20860290527344,7.210691928863525,18.530000686645508,64.74638366699219,32.688987731933594,8.25,8.25,21.012269973754883,4.699999809265137,5.179570198059082,42.0099983215332,4.900000095367432,23.321115493774414
2018-02-06,140.60719299316406,74.19999694824219,81.73098754882812,115.5,143.5500030517578,68.18824768066406,16.100000381469727,5.944632530212402,8.0,67.82539367675781,28.649999618530273,0.1599999964237213,79.08355712890625,111.72000122070312,11.706000328063965,65.375,85.8668441772461,36.491310119628906,30.09343719482422,26.18000030517578,56.25,44.560001373291016,13.666980743408203,110.32178497314453,3.7832376956939697,7.447963714599609,1.1100000143051147,124.0199966430664,109.8023910522461,56.15739440917969,7.252858638763428,18.65999984741211,63.12907409667969,31.263967514038086,8.350000381469727,8.180000305175781,21.564416885375977,4.699999809265137,5.208888053894043,41.880001068115234,5.0,22.927221298217773
2018-02-07,141.02532958984375,72.88999938964844,82.42353057861328,115.5,146.0500030517578,63.682090759277344,16.260000228881836,6.131496906280518,8.149999618530273,70.23001861572266,28.600000381469727,0.18000000715255737,79.19896697998047,110.93000030517578,11.755999565124512,64.58499908447266,86.8087387084961,36.0787239074707,30.19639778137207,25.600000381469727,55.650001525878906,44.20000076293945,13.431191444396973,109.26360321044922,3.829150915145874,7.452226638793945,1.159999966621399,119.44999694824219,109.11363220214844,58.26885223388672,7.210691928863525,18.68000030517578,62.87607955932617,31.134422302246094,8.350000381469727,7.769999980926514,21.110429763793945,4.699999809265137,5.091615676879883,41.349998474121094,5.0,23.17247772216797
2018-02-08,136.80772399902344,70.0999984741211,81.61404418945312,110.69999694824219,142.4499969482422,64.28726959228516,15.680000305175781,6.189892292022705,9.0,68.98184204101562,28.850000381469727,0.17000000178813934,75.76986694335938,106.19000244140625,11.4399995803833,66.5250015258789,83.19357299804688,36.0787239074707,29.438209533691406,24.489999771118164,54.70000076293945,43.189998626708984,13.221603393554688,105.84980773925781,3.746507406234741,7.294483184814453,1.090000033378601,114.26000213623047,106.45164489746094,56.69206237792969,6.8986496925354,18.5,61.195533752441406,30.529869079589844,8.350000381469727,7.769999980926514,20.55828285217285,4.699999809265137,4.9841156005859375,41.529998779296875,5.099999904632568,22.14688491821289
2018-02-09,139.8345947265625,70.04000091552734,82.918212890625,115.19999694824219,143.9499969482422,64.37105560302734,15.390000343322754,5.858986854553223,8.899999618530273,70.01892852783203,28.75,0.17000000178813934,79.9490737915039,104.87000274658203,11.484000205993652,68.7300033569336,85.24784088134766,34.290836334228516,29.906227111816406,24.110000610351562,55.09000015258789,42.689998626708984,13.623315811157227,107.226806640625,3.7924203872680664,7.401066303253174,1.100000023841858,115.48999786376953,107.34517669677734,56.746429443359375,7.1263556480407715,18.799999237060547,62.297821044921875,30.875328063964844,9.899999618530273,7.53000020980835,18.74846649169922,4.699999809265137,5.101387023925781,41.790000915527344,5.099999904632568,22.00568199157715
2018-02-12,140.8435516357422,71.94999694824219,84.43824005126953,120.5,149.1999969482422,63.598289489746094,15.59000015258789,5.045346736907959,9.149999618530273,71.06524658203125,29.049999237060547,0.15000000596046448,80.69918823242188,110.02999877929688,11.54800033569336,69.31999969482422,85.35552215576172,33.14474868774414,30.233837127685547,25.610000610351562,55.970001220703125,44.209999084472656,13.728110313415527,108.58226776123047,3.8475165367126465,7.511911869049072,1.1799999475479126,118.23999786376953,108.24803924560547,58.30509948730469,7.1263556480407715,18.729999542236328,63.969356536865234,30.875328063964844,10.25,7.96999979019165,19.46012306213379,4.699999809265137,5.199115753173828,41.81999969482422,5.0,22.25836753845215
2018-02-13,142.56143188476562,72.8499984741211,85.88634490966797,124.0,148.8000030517578,64.58517456054688,15.510000228881836,4.951913833618164,8.550000190734863,71.6893310546875,30.149999618530273,0.14000000059604645,80.1551513671875,110.45999908447266,11.63599967956543,69.51499938964844,86.27050018310547,32.27372741699219,28.380496978759766,25.690000534057617,57.7599983215332,45.5,13.920234680175781,108.11609649658203,3.893429756164551,7.443699359893799,1.1399999856948853,118.8499984741211,109.02055358886719,58.558834075927734,6.999852657318115,18.600000381469727,63.906089782714844,31.263967514038086,10.800000190734863,7.869999885559082,19.300613403320312,4.699999809265137,5.23820686340332,41.84000015258789,4.900000095367432,21.678674697875977
